time,px,py,pz,vx,vy,vz,qw,qx,qy,qz,drag_x,drag_y,drag_z,density,pressure,temperature,latitude,longitude,altitude
74828.0,5504853.172096529,2931762.062558654,3921893.426219451,-4908.78855441915,3636.676158000526,4012.27858614068,0.967451345241951,-0.0001385436880500669,-0.2026252095113703,0.1515945245240058,1.693341615903913e-06,-4.738928409230527e-07,-7.452360756496681e-07,5.492406271927142e-15,1.04311021531208e-08,1155.644188680722,32.16263630594069,75.40183220757366,996488.3973049279
74848.0,5405585.582781957,3003905.773698044,4001349.211639364,-5017.516035393614,3577.523035292684,3933.125992914906,0.9674072552781476,-0.0001385592202629723,-0.2027601732422343,0.1516954033032068,1.7158306307826e-06,-4.446385699606922e-07,-6.826837124284676e-07,5.543055286988488e-15,1.049629123114349e-08,1156.075104161213,32.90416836843428,76.34060600363154,994772.2543887794
74871.0,5291337.397818824,3083635.547733205,4088825.301260352,-5137.524745620829,3509.227909438517,3842.142614627749,0.9673577082632154,-0.0001385794898016455,-0.202911733599593,0.1518086737544098,1.740299910294904e-06,-4.109210218918255e-07,-6.120822390185186e-07,5.6022656718718e-15,1.05717273517671e-08,1156.492074663754,33.728640282181175,77.41577762751997,992800.105450091
74892.0,5179668.242926946,3158366.651087088,4170479.279006386,-5249.856803030831,3442.263682116742,3753.321041313257,0.9673104123621665,-0.0001386020664480029,-0.2030563026723153,0.1519167037236249,1.761270461930842e-06,-3.801328764581312e-07,-5.490496947356822e-07,5.657201557772838e-15,1.06409813363233e-08,1156.798199763538,34.506325519677056,78.46893184365548,990870.7151176333
74914.0,5062930.39277523,3233328.004513113,4252036.571989424,-5362.377832467021,3372.049123414209,3660.571662317744,0.9672620608379333,-0.0001386288777867677,-0.2032039934530403,0.1520270485483595,1.78176292506433e-06,-3.479504500738668e-07,-4.846780170217884e-07,5.715617917492368e-15,1.071385287223891e-08,1157.04132533984,35.29129469184565,79.56718013683751,988856.5989013305
74936.0,4946478.268621777,3305074.350666536,4329747.872889601,-5469.91603148978,3301.801920902304,3568.146076856083,0.9672148463045644,-0.0001386591738448957,-0.2033481101350414,0.152134703359156,1.800671223375203e-06,-3.159196207640538e-07,-4.222123829410717e-07,5.774885290832923e-15,1.078698124877421e-08,1157.203872740272,36.047324490535146,80.66137598547223,986844.8181633558
74957.0,4830527.812959063,3373678.355046674,4403716.419844471,-5572.591343598245,3231.663948084798,3476.206479416023,0.9671687607764472,-0.0001386931160840217,-0.2034886855297985,0.1522396919457141,1.817174775474542e-06,-2.855617834427048e-07,-3.645593203282964e-07,5.832218724264786e-15,1.085695693608291e-08,1157.282776378743,36.77464459552796,81.75484004505743,984842.7730267113
74976.0,4718116.634164284,3437632.113699656,4472352.388711472,-5668.16305634631,3163.490370256645,3387.150150494291,0.9671248933565927,-0.0001387298470677697,-0.2036224088173023,0.1523395419169575,1.830752619543328e-06,-2.583406726514601e-07,-3.142172633152407e-07,5.884702383734002e-15,1.092035571503797e-08,1157.289139712307,37.45661027670289,82.82188632138765,982902.0262395451
74998.0,4595169.053944865,3504846.680088189,4544133.365279704,-5768.447321252161,3088.735871743086,3289.826205875526,0.9670777558911213,-0.0001387745750923455,-0.2037660079017718,0.1524467409490453,1.844805317437248e-06,-2.271898643425927e-07,-2.582790260836453e-07,5.946160742468495e-15,1.099379913264633e-08,1157.218366022735,38.17749717393409,83.98643281215573,980780.5276481155
75018.0,4475955.905438108,3567422.773740409,4610610.172427718,-5861.651986706584,3016.068468992246,3195.531703982099,0.9670328246163001,-0.0001388227244370255,-0.2039027981228345,0.1525488307413402,1.855970690511703e-06,-1.99286628906638e-07,-2.097952974709668e-07,6.002636817079249e-15,1.106053248234592e-08,1157.080409663753,38.85249844431643,85.1247464290789,978721.9454971179
75040.0,4348901.949347177,3631435.77054761,4678236.738187892,-5956.825407181819,2938.430081586717,3095.108383371969,0.966985709711414,-0.0001388794673147086,-0.2040461453422172,0.1526557843561436,1.866419710983624e-06,-1.691364392442363e-07,-1.592772476794815e-07,6.065382486998378e-15,1.113382535956619e-08,1156.84675657615,39.54684636350642,86.33998899135345,976528.3530707983
75061.0,4222856.285985373,3692335.365787815,4742192.350531383,-6047.195385898738,2861.21931764883,2995.550568894922,0.9669396921645218,-0.0001389415315210603,-0.204186065257298,0.152760149144903,1.874545090147629e-06,-1.409726919072023e-07,-1.140070624902807e-07,6.125840289810686e-15,1.120360007499307e-08,1156.542857503455,40.210992882646636,87.5550192898655,974355.2640408063
75088.0,4058055.437841827,3768226.63697774,4821321.36744177,-6159.549606686005,2759.994999176836,2865.476046752881,0.9668805186544362,-0.0001390317539824006,-0.2043658602957682,0.1528942067649084,1.882251675268385e-06,-1.057849446579376e-07,-6.036138822532813e-08,6.204309003269571e-15,1.129292074836796e-08,1156.034869344475,41.04343937314867,89.15591175290126,971512.2166991839
75112.0,3909064.058877451,3833367.627303477,4888684.908042617,-6255.731103024906,2668.223476457646,2747.963480825098,0.9668279016060536,-0.0001391225584982164,-0.2045256162823677,0.1530132726441302,1.886434657424414e-06,-7.561056506126666e-08,-1.729549284549957e-08,6.274682363444032e-15,1.137182998958171e-08,1155.471551206222,41.76206474550634,90.61633626736254,968940.6886288524
75136.0,3754633.407088467,3897574.72174664,4954523.061217257,-6350.273079794966,2572.852200848492,2626.237021638375,0.9667741594839828,-0.000139226105995439,-0.2046886754693945,0.1531347488479176,1.940495755901533e-06,-4.784800623476093e-08,2.250260907803362e-08,6.345569130532659e-15,1.145016485474178e-08,1154.802187455746,42.473838000622855,92.14636191298936,966278.7528726729
75160.0,3604370.559618467,3956946.037361664,5014851.150475207,-6437.435888258685,2479.818090981755,2507.863717161325,0.9667225769442028,-0.0001393331183226355,-0.2048450702759434,0.1532512218427177,2.03398190662035e-06,-2.036862876341921e-08,6.53408207020457e-08,6.416897834290951e-15,1.152781550829271e-08,1154.026144174346,43.13479622165252,93.64564431723076,963687.5281131798
75183.0,3455360.97944175,4012920.970454099,5071185.504949299,-6519.355949000562,2387.33575962067,2390.538139366716,0.9666720563035878,-0.0001394407328743611,-0.2049981295300354,0.1533651949017844,2.133210065232574e-06,7.136272135087221e-09,1.10553871793012e-07,6.485602894664566e-15,1.160148968463305e-08,1153.181925313478,43.76005195402461,95.14946005170461,961119.5188681148
75205.0,3307805.20656205,4065606.258150792,5123669.288506549,-6596.204364328558,2295.541150590221,2274.41155831943,0.9666225977093109,-0.0001395462446303485,-0.2051478536876766,0.1534766830886337,2.256754602110874e-06,3.606028788057395e-08,1.595867349379486e-07,6.551581401816524e-15,1.167119727157968e-08,1152.282176191163,44.350044077902425,96.6558895515801,958578.1944706133
75227.0,3168558.002382865,4112902.936288703,5170283.651825676,-6664.951994876082,2208.72368475478,2164.869391615378,0.9665764038309878,-0.000139644717574083,-0.2052875893323793,0.1535807335657979,2.379961655000834e-06,6.820242245422809e-08,2.134113415599695e-07,6.6177605625995e-15,1.174008225557486e-08,1151.292245217377,44.88052717566672,98.08555077169453,956179.7724726647
75246.0,3034626.850663234,4156242.244442947,5212529.407496335,-6727.720808361325,2125.048561073221,2059.547698689621,0.9665323804678112,-0.0001397384971124051,-0.2054206646985678,0.1536798246198153,2.485870890541589e-06,9.85706680193651e-08,2.637701221404993e-07,6.675037252807204e-15,1.179885795510866e-08,1150.364874309331,45.36690848943337,99.48205755276116,953873.5512138708
75267.0,2892677.676787121,4199936.950615475,5254609.98079506,-6790.754895008052,2036.183129043113,1947.958783818805,0.9664861252849063,-0.0001398369611960738,-0.2055603873185003,0.1537838653528409,2.602148920402952e-06,1.349631201242981e-07,3.236160379194361e-07,6.738434779564985e-15,1.18629961657611e-08,1149.262092890725,45.857070499843516,100.9720277140435,951429.9642399317
75291.0,2728871.018258288,4247574.570931044,5299818.758920783,-6859.148184660628,1933.406624080572,1819.232063315241,0.9664332237726662,-0.0001399494860146053,-0.2057200621353938,0.1539027629301141,2.733707244506485e-06,1.801996317033902e-07,3.973918033310472e-07,6.810957935073962e-15,1.19351748871774e-08,1147.902392457251,46.3904935819297,102.70973732533865,948611.031149039
75314.0,2573852.843061429,4289982.081900886,5339384.070218322,-6919.695558508739,1835.923470483482,1697.45225162564,0.9663835913622285,-0.0001400549726389464,-0.2058697493486887,0.1540142234780744,2.858098674602421e-06,2.272002029124205e-07,4.734619739923878e-07,6.880480968939492e-15,1.200316617503323e-08,1146.500817861155,46.863645287027204,104.37010152018817,945945.193867946
75337.0,2417510.972609524,4330183.269049206,5376196.577928395,-6976.745762620837,1737.39360830543,1574.669121965818,0.9663339229123481,-0.0001401604540402032,-0.2060194288844621,0.1541256782823666,2.980482671668831e-06,2.777618279042024e-07,5.547531459177942e-07,6.949983868530297e-15,1.206995622936133e-08,1145.004051151367,47.309742213813806,106.062105818384,943255.6757861627
75359.0,2259925.155527567,4368156.203646945,5410235.739737748,-7030.264426675337,1637.865029500087,1450.943122679806,0.9662842184248771,-0.0001402659302144417,-0.2061691007371315,0.154237127338834,3.095341644509437e-06,3.294381793486238e-07,6.373504749589018e-07,7.016415096582376e-15,1.213268727783564e-08,1143.484692034388,47.727826033027156,107.7891035483217,940545.7385959951
75383.0,2094094.49156416,4405415.21907367,5442805.967586708,-7082.355683225305,1532.899277300367,1320.777636586836,0.9662322663753936,-0.0001403760886337358,-0.2063254164631957,0.1543535235455068,3.217818127021578e-06,3.894742409239818e-07,7.327873382085166e-07,7.088803428952962e-15,1.219981150831221e-08,1141.731358053861,48.133564536566205,109.62036186714224,937696.9969237847
75404.0,1944905.628198287,4436613.810498487,5469314.207670807,-7125.582614680062,1438.267861831253,1203.702045338578,0.9661858078817591,-0.0001404745232406221,-0.2064650957551381,0.1544575318642718,3.322266272195831e-06,4.451042199670514e-07,8.207885122250485e-07,7.152058459613038e-15,1.225741803927645e-08,1140.117001380336,48.46856579935696,111.28499337060214,935134.2656929754
75424.0,1794842.154996121,4465817.264451733,5493356.816549866,-7165.647781732014,1342.892934196077,1085.964064830176,0.9661393180001909,-0.0001405729532839916,-0.2066047683397653,0.1545615351652621,3.419131845184114e-06,5.007363454408007e-07,9.084301704790299e-07,7.21222224825579e-15,1.231130814258591e-08,1138.511717561073,48.77679668461307,112.97740227765108,932557.4424222317
75445.0,1643970.7238902,4493010.393629308,5514920.417621469,-7202.527005560981,1246.815160839418,967.6145677201995,0.9660927967321995,-0.0001406713787606469,-0.2067444342125397,0.1546655334450988,3.51785640611058e-06,5.618896401734941e-07,1.004398050994674e-06,7.275312522524737e-15,1.236688575547833e-08,1136.756974137608,49.057571698138304,114.6878628021157,929967.6996249761
75466.0,1499593.915303409,4517026.482940635,5533141.165059391,-7234.667112875192,1154.696703496063,854.3791956972824,0.9660484615839452,-0.0001407651130612188,-0.2068774430852721,0.154764574754612,3.613279018392209e-06,6.257976550041311e-07,1.104316650641114e-06,7.338327535102496e-15,1.242145716385696e-08,1134.933595864281,49.2988567347894,116.33195746328117,927490.3446450382
75488.0,1340073.047093711,4541309.230680366,5550562.464228311,-7266.637273058,1052.716028122185,729.2868138779339,0.9659996600429926,-0.0001408682160010247,-0.2070237458043821,0.1548735149277979,3.70944078819261e-06,6.956395009439521e-07,1.213121622485009e-06,7.404279864780077e-15,1.24775871848589e-08,1132.952481564124,49.534202459747014,118.16498475860676,924754.1741419705
75509.0,1183535.255404938,4562865.115335965,5564922.836733515,-7294.433027770113,952.4395562176051,606.5531689315118,0.9659519343514172,-0.0001409689708396287,-0.2071667163302243,0.154979973852937,3.797356943544559e-06,7.649985887181209e-07,1.320808609225411e-06,7.467198023892079e-15,1.253022089130941e-08,1130.996512376827,49.73316927758527,119.97662978864359,922069.3086199667
75535.0,993491.6597977473,4586044.117786493,5578757.707397703,-7323.466774760508,830.4307971476064,457.5732501190568,0.9658941756221705,-0.0001410908074874965,-0.2073396014954835,0.1551087078285613,3.900622111127964e-06,8.544073377541154e-07,1.459137623020665e-06,7.545094236308973e-15,1.259419256665712e-08,1128.491332770368,49.93203209670859,122.18584611120313,918812.3354597446
75560.0,813779.0697942736,4604974.859611045,5588244.300028513,-7346.209336880461,714.7842020892407,316.7145261965815,0.9658397051102467,-0.0001412056086684097,-0.2075025030680198,0.1552300077756684,3.993736932052306e-06,9.439399845624621e-07,1.59715875364638e-06,7.620054914412304e-15,1.2654566281954e-08,1126.000369041402,50.07690231296547,124.28302018893272,915734.8098367192
75584.0,637246.4680705908,4620764.47204842,5594185.927198485,-7364.118364006205,600.9284628401401,178.3681003572409,0.9657863048327149,-0.000141318060914169,-0.207662071222407,0.1553488255584703,4.077106513289574e-06,1.033047481457602e-06,1.734071613775413e-06,7.692144349095966e-15,1.271159326838903e-08,1123.538298935007,50.17825158374556,126.35234627839158,912712.2098061321
75607.0,460336.147556335,4633815.446485291,5596803.749093593,-7377.682567413854,486.575326592126,39.74422437929609,0.9657328635756495,-0.0001414305071636243,-0.2078216305654301,0.1554676367496252,4.151199987782141e-06,1.121221539024927e-06,1.869140008743962e-06,7.761418415768121e-15,1.276550132838514e-08,1121.118364523301,50.23903475538195,128.43503463468463,909684.5259701218
75633.0,272072.0006760855,4644669.532067379,5595937.677822094,-7387.313866278236,364.6040903583844,-107.7568992153088,0.9656760373411514,-0.0001415499747281649,-0.2079911527051803,0.1555938664121003,4.227817976889961e-06,1.224018619229606e-06,2.026130415705219e-06,7.840043742211357e-15,1.28257105287055e-08,1118.317139733055,50.258843100826304,130.64731405400073,906464.9933706876
75656.0,98409.04006619308,4651912.728557112,5591806.277062516,-7391.809370535428,251.8368521788856,-243.8011892888054,0.9656236271090881,-0.0001416600662842384,-0.2081473701695233,0.1557101891098521,4.289031950970589e-06,1.317575927127e-06,2.1685916549565e-06,7.90996273285453e-15,1.287845825824382e-08,1115.785998383248,50.236088353302904,132.6917324061901,903494.7462675488
75680.0,-75310.06246580557,4656502.449861823,5584477.355415215,-7392.09172007251,138.7870930936985,-379.8734405061855,0.9655711775938037,-0.0001417701520773382,-0.2083035791660753,0.155826505473047,4.3461021839246e-06,1.41767596498469e-06,2.320600641815821e-06,7.983379040001979e-15,1.293312106697229e-08,1113.096639966,50.17396747573288,134.72991268796923,900524.8747579129
75703.0,-245292.1532112305,4658421.249587035,5574210.560446815,-7388.28110268715,27.93030140097235,-513.0032125434481,0.9655198059893118,-0.0001418778900348615,-0.2084564563613871,0.1559403408816303,4.394069232793978e-06,1.515834724255104e-06,2.469266679471208e-06,8.054259558777118e-15,1.298526903976563e-08,1110.477744577617,50.07513771760343,136.72140990622333,897622.9886566428
75727.0,-418830.0328209164,4657744.554077296,5560557.12667632,-7380.197907911976,-85.4907581495597,-648.9021786299924,0.9654672787496885,-0.0001419879644114319,-0.208612648583795,0.1560566446965445,4.436901496519317e-06,1.620431202330318e-06,2.627272790313124e-06,8.128856897639274e-15,1.30395669249494e-08,1107.706330131796,49.93550698717691,138.74526036810073,894658.8473764919
75750.0,-592128.303973573,4654402.464901877,5543713.752213249,-7367.878924935698,-199.0036827351778,-784.5974417138344,0.9654147122332044,-0.0001420980330116892,-0.2087688323194834,0.1561729421628072,4.470849457713212e-06,1.722595380922702e-06,2.781212860505391e-06,8.2010362548554e-15,1.309160832372876e-08,1105.017716838317,49.75712816961596,140.76104193888307,891702.0040842639
75773.0,-757735.3605514918,4648701.296462108,5524600.393251177,-7352.107943407238,-307.7125407100372,-914.2548966012364,0.9653643457863501,-0.0001422034124247438,-0.2089183619801923,0.1562842848471816,4.497682771579883e-06,1.826488290908965e-06,2.937374946803154e-06,8.273967027745233e-15,1.314376515397151e-08,1102.301257909722,49.55042718667392,142.67254188213698,888875.7651539491
